CustomerAttributes,Product
"M, F, Graduate Degree, Professional, Mid Income, 1-2 kids, 31-40, 0, 1, 0","['Road-650 Black, 48', 'Road-150 Red, 44', 'Road-150 Red, 52', 'Road-150 Red, 44', 'Road-150 Red, 44', 'Road-150 Red, 48', 'Road-150 Red, 44', 'Road-250 Red, 44', 'Mountain-200 Black, 42', 'Mountain-200 Silver, 46', 'Mountain-200 Silver, 42', 'Mountain-200 Black, 38', 'Road-650 Red, 48', 'Road-650 Red, 62', 'Road-250 Black, 48', 'Road-250 Red, 58', 'Mountain-200 Black, 46', 'Road-250 Black, 44', 'Road-650 Red, 58', 'Mountain-200 Silver, 42', 'Touring-3000 Yellow, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, L', 'Road Tire Tube', 'HL Road Tire', 'Patch Kit/8 Patches', 'Fender Set - Mountain', 'All-Purpose Bike Stand', 'Water Bottle - 30 oz.', 'Racing Socks, M', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Touring-2000 Blue, 50', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 40', 'Long-Sleeve Logo Jersey, M', 'AWC Logo Cap', 'Touring-3000 Blue, 50', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, L', ""Women's Mountain Shorts, M"", 'Short-Sleeve Classic Jersey, L', 'Half-Finger Gloves, S', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', ""Women's Mountain Shorts, S"", 'Racing Socks, M', 'Mountain Tire Tube', 'LL Mountain Tire', 'Sport-100 Helmet, Blue', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Mountain Tire Tube', 'HL Mountain Tire', 'Racing Socks, L', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Touring Tire', 'Touring Tire Tube', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Short-Sleeve Classic Jersey, L', 'Fender Set - Mountain', 'Hitch Rack - 4-Bike', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Road Tire Tube', 'LL Road Tire', 'Patch Kit/8 Patches', 'Fender Set - Mountain', 'Classic Vest, M', 'Road-550-W Yellow, 38', 'Sport-100 Helmet, Blue', 'Mountain-500 Silver, 48', 'LL Mountain Tire', 'Mountain Tire Tube', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', 'ML Mountain Tire', 'Mountain-200 Silver, 46', 'Road-550-W Yellow, 44', 'Long-Sleeve Logo Jersey, S', 'HL Road Tire', 'Road Tire Tube', 'HL Road Tire', 'Road Tire Tube', 'All-Purpose Bike Stand', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Mountain-500 Silver, 52', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, S', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', 'Half-Finger Gloves, S', 'ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Touring Tire Tube', 'Touring Tire', 'Sport-100 Helmet, Blue', 'LL Road Tire', 'Patch Kit/8 Patches', 'HL Mountain Tire', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', ""Women's Mountain Shorts, L"", 'Half-Finger Gloves, L', 'Long-Sleeve Logo Jersey, S', 'AWC Logo Cap', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Mountain-200 Silver, 42', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Black', 'Short-Sleeve Classic Jersey, S', 'AWC Logo Cap', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'Road-750 Black, 44', 'Racing Socks, M', 'Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Touring-2000 Blue, 54', 'Sport-100 Helmet, Black', 'Mountain-200 Silver, 46', 'Road-750 Black, 58', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, S', 'Road-750 Black, 52', 'Sport-100 Helmet, Red', ""Women's Mountain Shorts, S"", 'Mountain Tire Tube', 'LL Mountain Tire', 'Half-Finger Gloves, M', 'Sport-100 Helmet, Blue', 'Road-550-W Yellow, 38', 'Long-Sleeve Logo Jersey, M', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Road-550-W Yellow, 38', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, S', 'Mountain-200 Black, 46', 'Fender Set - Mountain', 'Half-Finger Gloves, L', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Hydration Pack - 70 oz.', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Blue', 'Sport-100 Helmet, Red', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, S', 'Road-550-W Yellow, 38', 'Short-Sleeve Classic Jersey, L', 'Mountain Tire Tube', 'ML Mountain Tire', 'Sport-100 Helmet, Black', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, XL', ""Women's Mountain Shorts, L"", 'Short-Sleeve Classic Jersey, M', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-200 Black, 46', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Touring-1000 Yellow, 54', 'Racing Socks, M', 'Mountain Tire Tube', 'ML Mountain Tire', 'Racing Socks, L', 'Road-750 Black, 48', 'LL Road Tire', 'AWC Logo Cap', ""Women's Mountain Shorts, M"", 'Long-Sleeve Logo Jersey, S', 'Mountain-200 Black, 46', 'Fender Set - Mountain', 'Bike Wash - Dissolver', 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'Mountain-200 Black, 46', 'Fender Set - Mountain', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'AWC Logo Cap', 'Road-750 Black, 58', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'Hitch Rack - 4-Bike', 'Road-750 Black, 48', 'Road Tire Tube', 'LL Road Tire', 'Sport-100 Helmet, Blue', 'Water Bottle - 30 oz.', 'Mountain-200 Silver, 42', 'Fender Set - Mountain', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, M', 'LL Road Tire', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'AWC Logo Cap', 'HL Road Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'HL Mountain Tire', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Long-Sleeve Logo Jersey, M', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, S', 'Road-350-W Yellow, 40', 'ML Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'Mountain-200 Silver, 46', 'Patch Kit/8 Patches', 'Road-350-W Yellow, 40', 'Long-Sleeve Logo Jersey, L', 'LL Road Tire', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, S', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-200 Black, 46', 'Water Bottle - 30 oz.', 'Racing Socks, M', 'Mountain Bottle Cage', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Black', 'Road-550-W Yellow, 42', 'Long-Sleeve Logo Jersey, L', 'AWC Logo Cap', 'Road-550-W Yellow, 42', 'Long-Sleeve Logo Jersey, XL', 'Mountain Bottle Cage', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, XL', 'Road-750 Black, 52', 'Sport-100 Helmet, Blue', 'Racing Socks, M', 'Road-750 Black, 52', 'Road-550-W Yellow, 42', 'Mountain Tire Tube', 'Fender Set - Mountain', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 48', 'Long-Sleeve Logo Jersey, L', 'Road-250 Black, 44', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Black, 46', 'Fender Set - Mountain', 'Long-Sleeve Logo Jersey, L', 'ML Mountain Tire', 'Road-750 Black, 48', 'Road Tire Tube', 'LL Road Tire', 'Classic Vest, L', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'HL Mountain Tire', 'Road-350-W Yellow, 42', 'ML Road Tire', 'Patch Kit/8 Patches', 'Road-550-W Yellow, 42', 'Long-Sleeve Logo Jersey, XL', 'Racing Socks, L', 'Touring-2000 Blue, 54', 'Road-550-W Yellow, 40', 'Short-Sleeve Classic Jersey, L', 'Mountain Tire Tube', 'Road Tire Tube', 'HL Road Tire', 'Patch Kit/8 Patches', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain Tire Tube', 'Fender Set - Mountain', 'All-Purpose Bike Stand', 'Fender Set - Mountain', 'Patch Kit/8 Patches']"
"M, F, Graduate Degree, Professional, Mid Income, 1-2 kids, 31-40, 2, 1, 0","['Mountain-100 Black, 48', 'Road-350-W Yellow, 48', 'Long-Sleeve Logo Jersey, L', 'Touring-2000 Blue, 50', 'Sport-100 Helmet, Black']"
"M, F, Graduate Degree, Professional, Mid Income, 1-2 kids, 41-50, 0, 1, 0","['Road-250 Black, 48', 'HL Road Tire', 'Mountain-200 Black, 42', 'Sport-100 Helmet, Blue', 'Mountain-200 Black, 46', 'Hitch Rack - 4-Bike']"
"M, F, Graduate Degree, Professional, Mid Income, 1-2 kids, 41-50, 0, 1, 1","['Road-250 Black, 48', 'Road-250 Black, 44', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, S', 'Mountain-200 Silver, 42', 'HL Mountain Tire', 'Mountain Tire Tube', 'Classic Vest, S']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 21-30, 5, 0, 2","[""Women's Mountain Shorts, L"", 'Short-Sleeve Classic Jersey, XL']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 31-40, 0, 0, 0","['Road-150 Red, 52', 'Road-150 Red, 44', 'Mountain-200 Black, 42', 'Mountain-200 Silver, 38', 'Touring-3000 Blue, 58', 'Touring-3000 Blue, 44', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, S', 'Touring-1000 Blue, 60', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, L', 'Touring-1000 Blue, 60', 'Sport-100 Helmet, Blue', 'Road-750 Black, 52', 'LL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Red', 'Touring-1000 Blue, 54']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 31-40, 0, 1, 0","['Road-150 Red, 52', 'Road-650 Black, 62', 'Road-650 Black, 62', 'Road-150 Red, 62', 'Road-150 Red, 52', 'Road-150 Red, 52', 'Road-150 Red, 48', 'Road-150 Red, 52', 'Road-250 Red, 48', 'Road-250 Black, 58', 'Road-650 Black, 60', 'Road-250 Black, 44', 'Road-250 Red, 44', 'Mountain-200 Silver, 46', 'Mountain-200 Silver, 38', 'Touring-3000 Blue, 50', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Mountain-200 Black, 46', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Black', 'Touring-3000 Blue, 50', 'Water Bottle - 30 oz.', 'Road Bottle Cage', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M', 'Mountain Tire Tube', 'ML Mountain Tire', 'Sport-100 Helmet, Black', 'Touring-1000 Blue, 50', 'Touring Tire', 'Mountain-500 Silver, 48', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Touring-1000 Blue, 50', 'Sport-100 Helmet, Blue', 'Mountain-500 Silver, 40', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Bike Wash - Dissolver', 'Mountain-200 Silver, 46', 'Mountain-200 Black, 46', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Touring-1000 Yellow, 54', 'Short-Sleeve Classic Jersey, M', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, XL', 'Mountain-200 Silver, 46', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'AWC Logo Cap', 'Hydration Pack - 70 oz.', 'Touring-1000 Blue, 60', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Road-750 Black, 52', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Road-750 Black, 44', 'Road Bottle Cage', 'Mountain-200 Silver, 42', 'Sport-100 Helmet, Red', 'Road-750 Black, 48', 'LL Road Tire', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Road-750 Black, 58', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, L', 'Touring-1000 Blue, 50', 'Sport-100 Helmet, Red', 'Road-350-W Yellow, 44', 'Sport-100 Helmet, Red', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'Long-Sleeve Logo Jersey, M', 'Half-Finger Gloves, L', 'Mountain-200 Black, 42', 'Fender Set - Mountain', 'HL Mountain Tire', 'Mountain Tire Tube', 'Road-350-W Yellow, 40', 'ML Road Tire', 'Road Tire Tube', 'Mountain-200 Black, 42', 'Mountain Tire Tube', 'HL Mountain Tire', 'Patch Kit/8 Patches', 'Mountain-200 Black, 38', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Mountain-200 Silver, 38', 'Mountain Tire Tube', 'HL Mountain Tire', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'HL Road Tire', 'Road Tire Tube', 'Half-Finger Gloves, L', 'Mountain-200 Black, 42', 'Mountain Bottle Cage', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Touring-1000 Blue, 60', 'Sport-100 Helmet, Red', 'Racing Socks, M', 'Touring-1000 Blue, 60', 'Touring-1000 Blue, 60', 'Sport-100 Helmet, Blue', 'Touring-1000 Yellow, 50', 'Touring Tire', 'Mountain-500 Silver, 52', 'Fender Set - Mountain', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Sport-100 Helmet, Red', 'Mountain-500 Black, 44', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain-500 Black, 52', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Mountain-500 Black, 40', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Mountain-500 Silver, 48', 'Mountain Bottle Cage', 'Road-750 Black, 52', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, S', 'Patch Kit/8 Patches', 'Short-Sleeve Classic Jersey, S']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 31-40, 2, 0, 0","['Touring-1000 Yellow, 54', 'Sport-100 Helmet, Black', 'Long-Sleeve Logo Jersey, M']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 31-40, 2, 1, 0","['Road-750 Black, 44', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Classic Vest, S', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'HL Road Tire', 'Road Tire Tube', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, L', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 31-40, 5, 0, 2","['AWC Logo Cap', ""Women's Mountain Shorts, M"", 'HL Mountain Tire', 'Mountain Tire Tube', 'All-Purpose Bike Stand', 'Touring Tire', 'Patch Kit/8 Patches', 'Short-Sleeve Classic Jersey, XL']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 31-40, 5, 1, 2","['Water Bottle - 30 oz.', 'Sport-100 Helmet, Red', 'Long-Sleeve Logo Jersey, L', 'LL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Short-Sleeve Classic Jersey, S', 'AWC Logo Cap', 'Short-Sleeve Classic Jersey, M', 'Short-Sleeve Classic Jersey, L', 'Mountain Tire Tube', 'HL Mountain Tire', 'LL Mountain Tire', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Patch Kit/8 Patches', 'HL Road Tire', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Short-Sleeve Classic Jersey, L', 'Mountain Tire Tube', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hitch Rack - 4-Bike', 'Water Bottle - 30 oz.', ""Women's Mountain Shorts, M"", 'Racing Socks, L', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Blue', 'Short-Sleeve Classic Jersey, M']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 31-40, 5, 1, 3","['Road Tire Tube', 'HL Road Tire', 'All-Purpose Bike Stand']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 0, 1, 0","['Road-150 Red, 62', 'Road-650 Red, 52', 'Road-150 Red, 52', 'Road-150 Red, 52', 'Road-150 Red, 62', 'Road-250 Red, 52', 'Mountain-200 Black, 42', 'Mountain-200 Silver, 38', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Road-250 Red, 58', 'Sport-100 Helmet, Red', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'All-Purpose Bike Stand', 'Road-750 Black, 52', 'Sport-100 Helmet, Red', 'Mountain-200 Black, 38', 'HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Mountain-200 Silver, 38', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Black', 'Mountain Tire Tube', 'HL Mountain Tire', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, M', 'Road-750 Black, 44', 'LL Road Tire', 'Road Tire Tube', 'All-Purpose Bike Stand', 'Touring-1000 Yellow, 54', 'Touring Tire Tube', 'Touring Tire', 'Sport-100 Helmet, Blue', 'Mountain-200 Silver, 46', 'Fender Set - Mountain', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'Bike Wash - Dissolver', 'AWC Logo Cap', 'Touring-1000 Blue, 60', 'Sport-100 Helmet, Black', 'Road-350-W Yellow, 40', 'Long-Sleeve Logo Jersey, XL', 'Half-Finger Gloves, L', 'Mountain-500 Silver, 40', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Touring-1000 Yellow, 46', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Long-Sleeve Logo Jersey, L', 'Touring Tire Tube', 'Half-Finger Gloves, M', 'Touring Tire', 'Touring-1000 Yellow, 46', 'Road Bottle Cage', 'Sport-100 Helmet, Red']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 2, 0, 0","['Mountain-100 Black, 44', 'Touring-2000 Blue, 60', 'Sport-100 Helmet, Blue']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 2, 1, 0","['Road-150 Red, 48', 'Road-150 Red, 52', 'Mountain-200 Silver, 46', 'Road-650 Red, 58', 'Mountain-200 Silver, 42', 'Road-550-W Yellow, 40', 'Short-Sleeve Classic Jersey, M', 'Road-350-W Yellow, 44', 'Long-Sleeve Logo Jersey, L', 'Touring-3000 Blue, 62', 'Mountain Tire Tube', 'Road-750 Black, 48', 'AWC Logo Cap', 'LL Road Tire', 'Road-750 Black, 58', 'LL Road Tire', 'Road Tire Tube', 'Road-550-W Yellow, 42', 'Road Bottle Cage', 'Water Bottle - 30 oz.', 'Touring-2000 Blue, 50', 'Road Bottle Cage', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Mountain-400-W Silver, 42', ""Women's Mountain Shorts, M"", 'AWC Logo Cap']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 4, 0, 2","[""Women's Mountain Shorts, S""]"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 4, 1, 0","['Mountain Tire Tube', 'Sport-100 Helmet, Black', 'Half-Finger Gloves, S']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 4, 1, 1","['HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain', 'Racing Socks, M', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, S']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 4, 1, 2","['HL Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Blue', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Sport-100 Helmet, Red']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 5, 0, 3","['Fender Set - Mountain', 'Sport-100 Helmet, Blue', 'HL Road Tire', 'Road Tire Tube', 'Patch Kit/8 Patches', 'All-Purpose Bike Stand', 'Mountain Tire Tube', 'ML Mountain Tire', 'Patch Kit/8 Patches', 'HL Mountain Tire', ""Women's Mountain Shorts, M"", 'Long-Sleeve Logo Jersey, M', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'Long-Sleeve Logo Jersey, M', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Sport-100 Helmet, Red']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 41-50, 5, 1, 3","[""Women's Mountain Shorts, S"", 'Short-Sleeve Classic Jersey, XL', 'AWC Logo Cap', 'Water Bottle - 30 oz.', 'Mountain Bottle Cage', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, M', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'HL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'ML Mountain Tire', 'Patch Kit/8 Patches', ""Women's Mountain Shorts, S"", 'HL Mountain Tire', 'LL Mountain Tire', 'Half-Finger Gloves, S', 'Water Bottle - 30 oz.', 'LL Road Tire', 'AWC Logo Cap', 'Sport-100 Helmet, Red', 'Fender Set - Mountain', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'LL Mountain Tire', 'Half-Finger Gloves, S', ""Women's Mountain Shorts, S"", 'Classic Vest, L']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 51-60, 4, 1, 0","['HL Mountain Tire', 'AWC Logo Cap']"
"M, F, Graduate Degree, Professional, Mid Income, 3-5 kids, 51-60, 4, 1, 1","['Short-Sleeve Classic Jersey, S', 'Fender Set - Mountain', 'Patch Kit/8 Patches', 'HL Mountain Tire', 'Mountain Tire Tube', 'Fender Set - Mountain']"
"M, F, Graduate Degree, Professional, Mid Income, No kids, 31-40, 0, 0, 0","['ML Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches']"
"M, F, Graduate Degree, Professional, Mid Income, No kids, 31-40, 0, 0, 1","['Road-350-W Yellow, 40', 'Sport-100 Helmet, Red', 'Half-Finger Gloves, M']"
"M, F, Graduate Degree, Professional, Mid Income, No kids, 31-40, 0, 1, 0","['Road-150 Red, 52', 'Road Tire Tube', 'LL Road Tire', 'Sport-100 Helmet, Blue', 'Fender Set - Mountain', 'Road Tire Tube', 'ML Road Tire', 'Sport-100 Helmet, Black', 'LL Mountain Tire', 'Mountain Tire Tube', 'Patch Kit/8 Patches', 'LL Mountain Tire', 'Mountain Tire Tube', 'Mountain-200 Black, 38', 'Fender Set - Mountain', 'Racing Socks, M', 'HL Mountain Tire', 'Mountain Tire Tube', 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'HL Mountain Tire', ""Women's Mountain Shorts, S"", 'Mountain Bottle Cage', 'Water Bottle - 30 oz.', 'Hydration Pack - 70 oz.', 'Bike Wash - Dissolver', 'Mountain Tire Tube', 'Sport-100 Helmet, Red', 'Road Tire Tube', 'HL Road Tire', 'AWC Logo Cap', ""Women's Mountain Shorts, S"", 'Mountain Tire Tube', 'ML Mountain Tire', 'Water Bottle - 30 oz.', 'AWC Logo Cap', 'ML Mountain Tire', 'Mountain Tire Tube', 'Sport-100 Helmet, Black']"
"M, F, Graduate Degree, Professional, Mid Income, No kids, 41-50, 0, 0, 0","['Water Bottle - 30 oz.', 'Sport-100 Helmet, Blue', 'Half-Finger Gloves, L', 'Touring Tire Tube', 'AWC Logo Cap', 'Mountain Tire Tube', 'ML Mountain Tire', 'Sport-100 Helmet, Red', 'Racing Socks, L']"
"M, F, Graduate Degree, Professional, Mid Income, No kids, 41-50, 0, 0, 1","['Road-250 Black, 52', 'Touring-1000 Yellow, 54', 'Touring Tire', 'Touring Tire Tube', 'Hydration Pack - 70 oz.']"
